Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN023;FN024
"Barao do Triunfo";7064;629;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barao do Triunfo";7153;637;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barao do Triunfo";7241;645;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";648;NA;108587.94;108587.94;NA;113629.05;16734.97;NA
"Barao do Triunfo";6924;714;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";690;NA;175924.22;175924.22;NA;120001.62;NA;NA
"Barao do Triunfo";7198;742;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";723;NA;127320.28;127320.28;NA;132787.05;NA;NA
"Barao do Triunfo";7246;747;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";774;NA;146048.32;146048.32;NA;NA;381.89;NA
"Barao do Triunfo";7018;697;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";646;NA;151760.85;151760.85;NA;159440.52;NA;NA
"Barao do Triunfo";7046;700;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";708;NA;165193.54;165193.54;NA;165054.41;NA;NA
"Barao do Triunfo";7072;702;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";687;NA;194075.46;194075.46;NA;201918.82;582.79;NA
"Barao do Triunfo";7331;728;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";742;NA;211562.56;211562.56;NA;222698.59;262.24;NA
"Barao do Triunfo";7360;731;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";749;NA;279110.43;279110.43;NA;280023.07;NA;NA
"Barao do Triunfo";7388;734;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";754;NA;249939.63;249939.63;NA;253403.62;NA;NA
"Barao do Triunfo";7415;736;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";736;NA;276240.5;276240.5;NA;278214.57;NA;NA
"Barao do Triunfo";7440;739;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";738;NA;296485.49;296485.49;NA;304969.29;NA;NA
"Barao do Triunfo";7454;740;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";740;NA;322689.5;322689.5;NA;329848.18;NA;NA
"Barao do Triunfo";7487;744;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";744;NA;355417.88;355417.88;NA;366849.55;NA;NA
"Barao do Triunfo";7519;747;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";747;NA;391343.16;391343.16;NA;403592.49;4978.38;NA
"Barracao";5359;2185;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5592;2755;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5513;2716;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5457;2688;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5395;2658;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5263;2593;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5190;2557;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barracao";5118;2521;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2876;NA;467112.45;467112.45;NA;484257.02;3393.66;NA
"Barracao";5306;2853;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2970;NA;478659.83;478659.83;NA;486543.76;20088.67;NA
"Barracao";5424;2916;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3094;NA;533719.32;533719.32;NA;551423.34;6047.97;NA
"Barracao";5401;2904;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3215;NA;569493.41;569493.41;NA;NA;NA;NA
"Barracao";5357;3037;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2982;NA;623934.61;623934.61;NA;646273.65;108273.62;NA
"Barracao";5339;3027;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3079;NA;676648.8;676648.8;NA;696874.65;12540.52;NA
"Barracao";5322;3017;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3089;NA;705702.34;705702.34;NA;721449.12;NA;NA
"Barracao";5498;3117;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3143;NA;740473.87;740473.87;NA;762636.51;NA;NA
"Barracao";5491;3113;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3179;NA;831762.49;831762.49;NA;839220.41;2614.78;NA
"Barracao";5485;3110;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3236;NA;888520.96;888520.96;NA;889412.68;NA;NA
"Barracao";5479;3106;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3106;NA;1037325.28;1037325.28;NA;1051565.58;8626.21;NA
"Barracao";5474;3103;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3103;NA;1155504.38;1155504.38;NA;1178069.4;46795.53;NA
"Barracao";5295;3002;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3002;NA;1187223.63;1187223.63;NA;1214115.45;12707.33;NA
"Barracao";5275;2991;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2991;NA;1277130.89;1277130.89;NA;1322773.35;1039.78;NA
"Barracao";5256;2980;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2980;NA;1349488.22;1349488.22;NA;1395480.7;3046.29;NA
"Barra do Guarita";3241;1273;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2987;1106;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2922;1082;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2875;1065;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2823;1045;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2715;1005;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2654;983;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Guarita";2595;961;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1604;NA;160307.98;160307.98;NA;179895.95;11844.11;NA
"Barra do Guarita";2969;1201;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1640;NA;180088.88;180088.88;NA;179492.31;701.5;NA
"Barra do Guarita";3062;1239;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1728;NA;208883.53;208883.53;NA;213441.25;4908.73;NA
"Barra do Guarita";3067;1241;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1809;NA;239549.9;239549.9;NA;NA;NA;NA
"Barra do Guarita";3089;1371;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1687;NA;257865.35;257865.35;NA;272877.6;NA;NA
"Barra do Guarita";3097;1375;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1396;NA;305049.03;305049.03;NA;308451.28;715.63;NA
"Barra do Guarita";3105;1378;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1423;NA;342400.27;342400.27;NA;359055.57;17696.01;NA
"Barra do Guarita";3216;1427;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1880;NA;382287.7;382287.7;NA;382952.59;29493.63;NA
"Barra do Guarita";3226;1432;2014;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1914;NA;499533.64;499533.64;NA;433064.34;NA;NA
"Barra do Guarita";3236;1436;2015;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";2034;NA;567364.6;567364.6;NA;483599.56;NA;NA
"Barra do Guarita";3245;1440;2016;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1476;NA;617017.92;617017.92;NA;728861.46;1622.47;NA
"Barra do Guarita";3253;1444;2017;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1483;NA;696330.23;696330.23;NA;702573.67;6529.58;NA
"Barra do Guarita";3238;1437;2018;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1470;NA;750544.99;750544.99;NA;762179.85;61.22;NA
"Barra do Guarita";3248;1442;2019;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1475;NA;787733.31;787733.31;NA;822967.88;NA;NA
"Barra do Guarita";3257;1446;2020;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";1479;NA;861401.88;861401.88;NA;876736.12;2057.99;NA
"Barra do Quarai";3580;2641;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";3624;2673;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";3884;2865;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";3938;2905;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";4012;2959;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";4071;3003;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";4196;3095;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";3522;117;293687.68;291859.4;1828.28;284629.56;NA;181194.56
"Barra do Quarai";4265;3146;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Quarai";4333;3196;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2540;108;309562.24;307753.26;1808.97;343922.16;65477.24;NA
"Barra do Quarai";3776;2725;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2897;196;313229.57;310687.58;2541.99;324715.67;1066.25;NA
"Barra do Quarai";3878;2799;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2631;285;368198.49;361985.58;6212.91;390616.09;6706.49;38610.54
"Barra do Quarai";3873;2795;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2635;285;377046.75;369507.13;7539.62;NA;23752.62;16938.88
"Barra do Quarai";4012;2840;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2459;295;401505.51;394136.9;7368.61;437953.19;189.74;36537.85
"Barra do Quarai";4022;2847;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2838;274;469591.03;459607.71;9983.32;489450.51;1108.04;NA
"Barra do Quarai";4032;2854;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2476;292;502706.74;490894.68;11812.06;555770.48;1095.12;NA
"Barra do Quarai";4176;2956;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2561;352;545155.98;531916.51;13239.47;602274.47;873.08;NA
"Barra do Quarai";4189;2965;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2651;414;680744.33;657186.17;23558.16;708668.45;NA;NA
"Barra do Quarai";4201;2974;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2685;413;774950.55;735552.63;39397.92;800877.52;1830.07;NA
"Barra do Quarai";4212;2982;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2870;679;930910.39;882458.46;48451.93;928836.22;3402.18;NA
"Barra do Quarai";4223;2989;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2990;774;1059081.38;992852.1;66229.28;1082490.18;80030.34;NA
"Barra do Quarai";4202;2974;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2974;833;1137889.9;1060070.86;77819.04;1171252.6;36959.64;NA
"Barra do Quarai";4215;2984;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2984;901;1196897.99;1110825.13;86072.86;1243108.97;NA;NA
"Barra do Quarai";4227;2992;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";2992;990;1334797.83;1236239.96;98557.87;1370516.94;8578.05;NA
"Barra do Ribeiro";11041;8517;1998;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";11110;8570;1999;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";11845;8938;2000;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";11968;9031;2001;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";12076;9112;2002;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";12183;9193;2003;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";12408;9363;2004;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";12532;9456;2005;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA
"Barra do Ribeiro";12656;9550;2006;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8845;NA;1581604.82;1581604.82;NA;1547135.32;32380.8;NA
"Barra do Ribeiro";11478;8907;2007;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8983;NA;1592639.97;1592639.97;NA;1702840.66;8125.18;NA
"Barra do Ribeiro";11779;9141;2008;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8237;NA;1764642.36;1764642.36;NA;1856920.11;41562.25;NA
"Barra do Ribeiro";11762;9127;2009;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8368;NA;1891040.88;1891040.88;NA;NA;23776.59;NA
"Barra do Ribeiro";12572;9291;2010;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";8581;NA;2066872.32;2066872.32;NA;2169046.51;42043.48;NA
"Barra do Ribeiro";12628;9332;2011;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9335;NA;2317691.88;2317691.88;NA;2358721.49;40158.99;NA
"Barra do Ribeiro";12682;9372;2012;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9181;NA;2507349.8;2507349.8;NA;2599051.91;6227.4;NA
"Barra do Ribeiro";13150;9718;2013;"Companhia Rio-Grandense de Saneamento";"Agua";"Sociedade de economia mista com administracao publica";9486;NA;2673225.36;2673225.36;NA;2765813.95;99866.34;NA
