Municipio;POP_TOT;POP_URB;Ano_Ref;Prestador;Tipo_Serv;Nat_Jur;AG001;ES001;FN001;FN002;FN003;FN006;FN007;FN023;FN024;FN038
"Quarai";24987;22965;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";24084;3099;2732534.68;2500943.17;231591.51;2648153.69;NA;9844.06;NA;NA
"Quarai";25204;23165;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";24097;3386;2918644.29;2726011.57;192632.72;2939992.65;NA;188125.62;5659025.84;NA
"Quarai";25420;23363;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21568;3003;3242670.88;2971307.61;271363.27;3478848.89;NA;87170.29;147920.33;NA
"Quarai";22552;20658;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21784;3016;3371519.43;3082005.63;289513.8;3428146.6;NA;37705.49;11696.21;NA
"Quarai";23006;21074;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20999;2862;3629917.18;3326042.88;303874.3;3809031.63;NA;17061.07;NA;NA
"Quarai";22883;20961;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21300;2840;3899668.21;3580288.74;319379.47;NA;NA;69461.67;NA;NA
"Quarai";23021;21310;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20622;2877;4302943.53;3984594.3;318349.23;4518829.82;NA;45153.15;NA;NA
"Quarai";22946;21241;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21317;2691;4630279.63;4289327.89;340951.74;4734375.97;NA;4479.92;NA;NA
"Quarai";22873;21173;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21307;2688;5018141.74;4652812.05;365329.69;5307673.09;NA;127711.61;7763.1;NA
"Quarai";23631;21875;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21608;2741;5367162.42;4994586.03;372576.39;5584960.49;NA;5754.22;NA;NA
"Quarai";23604;21850;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22075;2762;6028350.67;5608242.79;420107.88;6197506.08;NA;395175.91;NA;NA
"Quarai";23579;21827;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";22384;2741;6582578.98;6017632.76;564946.22;6538915.69;NA;152805.35;NA;NA
"Quarai";23555;21804;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21804;12487;7691009.96;7066587.1;624422.86;7661786.02;NA;181814.23;NA;NA
"Quarai";23532;21783;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21783;12501;9029659.58;7634689.55;1394970.03;9238497.17;NA;10990.61;NA;NA
"Quarai";22771;21079;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21079;13091;9461090.27;7936859.99;1524230.28;9830373.13;NA;77873.55;646573.79;NA
"Quarai";22687;21001;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";21001;13495;9885348.67;8263137.48;1622211.19;10197595.18;NA;214408.86;1785629.1;NA
"Quarai";22607;20927;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";20927;13630;10745226.2;8972359.12;1772867.08;11058309.9;NA;84613.1;1351589.03;NA
"Rio Grande";180988;174047;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rio Grande";182222;175234;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rio Grande";186544;179208;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";178418;53546;NA;15310691.15;3197833.05;14731142.18;NA;141123.07;2203064.46;NA
"Rio Grande";188215;180813;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";145661;43632;10911601.27;8749928.94;2161672.33;15553127.84;NA;88986.2;1930326.88;NA
"Rio Grande";189515;182062;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";191032;49192;21143671.31;18822898.55;2320772.76;17099986.03;NA;401706.81;3955590.08;NA
"Rio Grande";190894;183387;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";198478;50944;25689587.91;22905060.89;2784527.02;20388371.83;NA;303334.05;1296534.61;NA
"Rio Grande";193789;186168;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";202716;51266;28880136.73;25876743.91;3003392.82;29148269.13;NA;169240.42;377449.29;NA
"Rio Grande";195392;187708;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";205186;51854;31751958.04;29014985.9;2736972.14;26383902.25;NA;449074.27;1093279.47;NA
"Rio Grande";196982;189236;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";166531;47904;33118784.4;30223568.08;2895216.32;35370366.87;NA;2812866.79;835326.57;NA
"Rio Grande";194351;186708;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";188002;48589;35763508.18;32642822.65;3120685.53;36931615.49;NA;925685.99;1039475.46;NA
"Rio Grande";195582;187891;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";169084;44439;38419598.54;35066139.55;3353458.99;39954854.29;NA;1557282.16;865013.71;NA
"Rio Grande";196337;188616;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";170259;44280;40610649.28;37108691.47;3501957.81;NA;NA;4511868.01;7575793.77;NA
"Rio Grande";197228;189429;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";169316;46227;43447604.93;39843701.54;3603903.39;45193301.64;NA;6011079.58;11410175.27;NA
"Rio Grande";198049;190218;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";190055;45204;49154402.87;45228790.48;3925612.39;48590455.65;NA;945651.51;10756714.53;NA
"Rio Grande";198842;190979;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";178729;45476;56687667.03;52261114.92;4426552.11;56992094.83;NA;873027.35;10362877.73;NA
"Rio Grande";206161;198009;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";183824;48266;62834111.34;57902269.4;4931841.94;63468501.68;NA;205921.31;6988718.92;NA
"Rio Grande";207036;198849;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";186921;51953;68415009.44;63032523.68;5382485.76;69564902.94;NA;3915586.96;1653823.97;NA
"Rio Grande";207860;199641;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";194654;54216;73419426.14;65028168.57;8391257.57;71854036.05;NA;4523588.46;694447.84;NA
"Rio Grande";208641;200391;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";200391;58210;81848142.87;73680930.94;8167211.93;82228806.33;NA;3126321.11;828622.4;NA
"Rio Grande";209378;201099;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";201099;59046;87945223.37;78643307.07;9301916.3;88634013.17;NA;1221329.22;1413477.42;NA
"Rio Grande";210005;201701;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";201701;61621;91163824.61;81624828.29;9538996.32;91327270.62;NA;1223268.28;2974871.29;NA
"Rio Grande";211005;202661;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";202661;64276;93989975.85;83610818.27;10379157.58;93820490.37;NA;1322839.84;5368376.01;NA
"Rio Grande";211965;203583;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";203583;65454;99555494.83;88612349.23;10943145.6;97562010.03;NA;3356870.16;7334579.51;NA
"Rosario do Sul";41576;35873;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rosario do Sul";41882;36137;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rosario do Sul";41058;36250;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Rosario do Sul";41094;36282;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37209;3420;1643390.3;1457543.33;185846.97;2728394.78;NA;616257.44;36462.72;NA
"Rosario do Sul";41183;36360;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36518;4256;2972692.54;2754291.9;218400.64;2969772.7;NA;605138.75;NA;NA
"Rosario do Sul";41241;36412;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";36971;4682;3492170.76;3233924.54;258246.22;3363417.38;NA;234387.87;202.13;NA
"Rosario do Sul";41363;36519;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37039;5067;3945742.34;3635257.53;310484.81;3817066.46;NA;6474.59;NA;NA
"Rosario do Sul";41430;36578;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";37404;5091;4302792.83;3949269.25;353523.58;4248051.63;NA;39193.93;2156.8;NA
"Rosario do Sul";41497;36638;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33191;4557;4654364.81;4270874.47;383490.34;4829637.17;NA;97110.97;NA;NA
"Rosario do Sul";40509;35787;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33633;4589;4948263.87;4540329.08;407934.79;4937196.26;NA;103792.27;NA;NA
"Rosario do Sul";41715;36852;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32268;4347;5575538.73;5128286.4;447252.33;5559657.27;NA;20210.13;NA;NA
"Rosario do Sul";41746;36880;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32717;4414;6012382.96;5550077.82;462305.14;NA;NA;142631.3;NA;NA
"Rosario do Sul";39707;34931;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";31963;4477;6453654.34;5985222.55;468431.79;6495046.69;NA;375951.06;NA;NA
"Rosario do Sul";39604;34840;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34868;4321;7232019.71;6742671.23;489348.48;7126561.01;NA;95816.72;NA;NA
"Rosario do Sul";39503;34752;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";32708;4425;7777628.79;7239427.93;538200.86;7984600.32;NA;29667.25;NA;NA
"Rosario do Sul";40825;35915;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33024;4462;8083040.47;7490659.45;592381.02;8014943.58;NA;236582.22;NA;NA
"Rosario do Sul";40798;35891;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33291;4494;9016478.45;8374776.43;641702.02;8923094.18;NA;29175.04;NA;NA
"Rosario do Sul";40773;35869;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33439;4537;9707399.25;8865649.64;841749.61;9100402.73;NA;649035.44;NA;NA
"Rosario do Sul";40750;35849;2016;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";33944;5016;10816937.57;10052254.81;764682.76;10551545.18;NA;89365.43;NA;NA
"Rosario do Sul";40727;35828;2017;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34152;5025;12079575.46;11198510.66;881064.8;11811071.77;NA;181550.35;NA;NA
"Rosario do Sul";39535;34780;2018;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34533;5057;12507130.04;11583663.44;923466.6;12530923.64;NA;159033.26;NA;NA
"Rosario do Sul";39422;34680;2019;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34680;5457;13026397.98;12066723.76;959674.22;13238783.1;NA;577524.51;NA;NA
"Rosario do Sul";39314;34585;2020;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";34585;5553;13947767.04;12909139.09;1038627.95;14049888.9;NA;593293.58;NA;NA
"Santa Barbara do Sul";10230;6678;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Santa Clara do Sul";4814;1506;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Santa Cruz do Sul";104772;86992;1998;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Santa Cruz do Sul";106734;88621;1999;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Santa Cruz do Sul";107632;93786;2000;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";97557;7136;NA;8552389.73;581350.25;8708278.49;NA;290890.58;1357217.33;NA
"Santa Cruz do Sul";109606;95506;2001;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";100878;7136;6808997.75;6301174.46;507823.29;9788106.46;NA;149307.98;999748.89;NA
"Santa Cruz do Sul";111097;96805;2002;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";98804;6766;10891150.83;10357827.59;533323.24;10729267.95;NA;127199.84;1157776.97;NA
"Santa Cruz do Sul";112705;98206;2003;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";100960;7012;13078710.46;12437882.15;640828.31;12744732.25;NA;66577.54;156577.15;NA
"Santa Cruz do Sul";116081;101148;2004;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";102198;7082;15284266.63;14546188.14;738078.49;15086590.63;NA;38696.18;24568.2;NA
"Santa Cruz do Sul";117949;102776;2005;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";104374;6795;17070054.47;16270027.8;800026.67;16858349.17;NA;315342.45;47793.35;NA
"Santa Cruz do Sul";119803;104391;2006;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";96823;6785;18702075.42;17842156.02;859919.39;19592961.52;NA;1227440.99;29886.41;NA
"Santa Cruz do Sul";115857;101844;2007;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";98711;7185;20463443.58;19553760.1;909683.48;20508518.01;NA;1524547.63;669405.84;NA
"Santa Cruz do Sul";121168;106513;2008;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";101273;7176;22242185.83;21234058.74;1008127.09;22662052.22;NA;15565892.94;3081352.11;NA
"Santa Cruz do Sul";122451;107640;2009;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";103070;7421;24201612.04;23129226.33;1072385.71;NA;NA;837763.61;1998253.88;NA
"Santa Cruz do Sul";118374;105190;2010;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";99727;7169;26171561.53;25060488.48;1111073.05;26595303.26;NA;1467465.66;432803.53;NA
"Santa Cruz do Sul";119199;105923;2011;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";105825;7039;29057626.92;27845895.42;1211731.5;29117305.82;NA;1662749.28;429872.9;NA
"Santa Cruz do Sul";119997;106632;2012;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";106438;7738;31794349.02;30470314.23;1324034.79;33409174.38;NA;481094.91;1407778.91;NA
"Santa Cruz do Sul";124577;110702;2013;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";114384;10654;33957936.97;32588150.64;1369786.33;34910856.6;NA;506736.98;815683.59;NA
"Santa Cruz do Sul";125353;111392;2014;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";120238;12093;36559225.34;34727406.66;1831818.68;37707837.9;NA;314672.06;99622.28;NA
"Santa Cruz do Sul";126084;112041;2015;"Companhia Rio-Grandense de Saneamento";"Agua e Esgoto";"Sociedade de economia mista com administracao publica";124740;13970;36727345.94;34135541.63;2591804.31;36359419.12;NA;1312928.3;NA;NA
