"ID";"Linha_Original";"Municipio";"Cod_Municipio";"POP_TOT";"POP_URB";"Ano_Ref";"Cod_Prestador";"Prestador";"Tipo_Serv";"Nat_Jur";"AG001";"ES001";"Vol_agua_tratada";"ES006";"FN001";"FN002";"FN003";"FN006";"FN007";"FN023";"FN024";"FN038";"Deflator_PIB_Acum"
7503;TRUE;"São Leopoldo";"431870";215664;214809;18;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";212496;58773;NA;5000;50328192;44421635;5906557;52712280;NA;1799605,18;723819,69;NA;NA
7502;TRUE;"São Leopoldo";"431870";217189;216328;19;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";212496;58773;NA;5112,37;52601329,22;47433149,04;5168180,18;55593010,11;NA;3422245,35;1027921,61;NA;NA
7501;TRUE;"São Leopoldo";"431870";225520;224626;20;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";218225;31488;NA;3859,61;53002648,31;48940931,34;4061716,97;60371134,46;NA;5616038,82;4189792,27;NA;NA
7500;TRUE;"São Leopoldo";"431870";226988;226088;21;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";223349;34202;NA;2634,99;62877714,74;58000549,31;4877165,43;66512413,41;NA;8361934,26;2508903,26;NA;NA
7499;TRUE;"São Leopoldo";"431870";228370;227464;22;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";225938;41945;NA;2634,99;65157173,08;59297983,39;5859189,69;69395795,8;NA;3804009,07;1108810,77;NA;NA
7498;TRUE;"São Leopoldo";"431870";229678;228767;23;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";226482;41442;NA;2640,66;75184833,3;68163056,08;7021777,22;78226465,15;NA;3347023,81;1173738,38;NA;NA
7497;TRUE;"São Leopoldo";"431870";230914;229998;24;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";229998;41748;NA;3734,23;82082267,3;74310935,27;7771332,03;88140669,98;NA;544647;1801433;NA;NA
7496;TRUE;"São Leopoldo";"431870";234947;234015;25;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";232703;42407;NA;3287,06;80391573,73;72730929,59;7660644,14;87590277,46;NA;190753;4005735;NA;NA
7495;TRUE;"São Leopoldo";"431870";236835;235896;26;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";235051;40842;NA;180,09;89610808;80968194;8642614;91893293,64;NA;3134719,7;1717421;NA;NA
7494;TRUE;"São Leopoldo";"431870";238648;237702;27;"43187011";"Serviço Municipal de Água e Esgotos";"Água e Esgoto";"Autarquia";236803;41377;NA;1398,93;7728696,34;6993145,93;735550,41;8620312,5;NA;1955054,08;3299229,27;NA;NA
7543;TRUE;"São Lourenço do Sul";"431880";43073;21879;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7542;TRUE;"São Lourenço do Sul";"431880";43391;22041;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7541;TRUE;"São Lourenço do Sul";"431880";43691;23463;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7540;TRUE;"São Lourenço do Sul";"431880";43996;23627;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";24737;444;NA;NA;NA;1043833,05;NA;2040733,92;NA;44702,17;NA;NA;NA
7539;TRUE;"São Lourenço do Sul";"431880";44201;23737;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";25291;427;NA;NA;2279205,69;2279205,69;NA;2283141,45;NA;369239,79;NA;NA;NA
7538;TRUE;"São Lourenço do Sul";"431880";44438;23864;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";25845;427;NA;NA;2727126,84;2727126,84;NA;2648690,23;NA;139049,11;NA;NA;NA
7537;TRUE;"São Lourenço do Sul";"431880";44935;24131;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";26346;423;NA;NA;3126034,93;3126034,93;NA;3097341,34;NA;18362,04;NA;NA;NA
7536;TRUE;"São Lourenço do Sul";"431880";45210;24279;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";28853;417;NA;NA;3483224,4;3483224,4;NA;3337521,29;NA;252039,81;NA;NA;NA
7535;TRUE;"São Lourenço do Sul";"431880";45483;24425;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";24426;368;NA;NA;3778150,85;3778150,85;NA;3883691,09;NA;46348,71;NA;NA;NA
7534;TRUE;"São Lourenço do Sul";"431880";42339;23165;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";24680;356;NA;NA;4050056,43;4050056,43;NA;4088202,53;NA;190183,8;NA;NA;NA
7533;TRUE;"São Lourenço do Sul";"431880";43451;23773;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";25461;352;NA;NA;4654944,83;4654944,83;NA;4727747,69;NA;90763,97;NA;NA;NA
7532;TRUE;"São Lourenço do Sul";"431880";43388;23739;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";26023;352;NA;NA;4805959,75;4805959,75;NA;NA;NA;117058,13;NA;NA;NA
7531;TRUE;"São Lourenço do Sul";"431880";43111;24237;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";23376;346;NA;NA;5252522,24;5252522,24;NA;5433552,08;NA;56941,19;NA;NA;NA
7530;TRUE;"São Lourenço do Sul";"431880";43067;24212;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";24360;NA;NA;NA;4930864,74;4930864,74;NA;4975897,75;NA;24015,35;NA;NA;NA
7529;TRUE;"São Lourenço do Sul";"431880";43024;24188;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";24487;NA;NA;NA;6325810,53;6325810,53;NA;6480061,54;NA;53305,31;NA;NA;NA
7528;TRUE;"São Lourenço do Sul";"431880";44498;25017;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";25446;NA;NA;NA;6767057,99;6767057,99;NA;6968359,78;NA;82261;NA;NA;NA
7527;TRUE;"São Lourenço do Sul";"431880";44520;25029;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";26257;NA;NA;NA;7562907,86;7562907,86;NA;7710391,24;NA;56837,6;NA;NA;NA
7526;TRUE;"São Lourenço do Sul";"431880";44541;25041;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";27258;NA;NA;NA;8055908,28;8055908,28;NA;8171780,45;NA;199611,24;NA;NA;NA
7525;TRUE;"São Lourenço do Sul";"431880";44561;25052;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";25052;NA;NA;NA;8966972,13;8966972,13;NA;8946459,07;NA;584159,83;683058,45;NA;NA
7524;TRUE;"São Lourenço do Sul";"431880";44580;25063;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";25063;NA;NA;NA;9821267,76;9821267,76;NA;9868528,33;NA;138684,64;NA;NA;NA
7523;TRUE;"São Lourenço do Sul";"431880";43625;24526;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";24526;NA;NA;NA;10258029,65;10258029,65;NA;10308828,93;NA;109526,23;NA;NA;NA
7522;TRUE;"São Lourenço do Sul";"431880";43582;24502;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";24502;NA;NA;NA;10910302,39;10910302,39;NA;10970066,04;NA;516447,32;NA;NA;NA
7521;TRUE;"São Lourenço do Sul";"431880";43540;24478;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";24478;NA;NA;NA;11729283,89;11729283,89;NA;11826963,01;NA;2342363,53;NA;NA;NA
7569;TRUE;"São Luiz Gonzaga";"431890";40233;33079;3;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30000;NA;NA;NA;NA;1728525,1;NA;1660327,15;NA;21952,17;NA;NA;NA
7568;TRUE;"São Luiz Gonzaga";"431890";39761;32691;4;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";31596;NA;NA;NA;1980846;1980605;241;1928275;NA;NA;NA;NA;NA
7567;TRUE;"São Luiz Gonzaga";"431890";39289;32303;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água e Esgoto";"Sociedade de economia mista com administração pública";31140;NA;NA;NA;NA;1877706;NA;2047485;NA;259152;NA;NA;NA
7566;TRUE;"São Luiz Gonzaga";"431890";38862;31952;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29340;NA;NA;NA;NA;2204165,82;307,8;2088461,32;NA;357877,34;NA;NA;NA
7565;TRUE;"São Luiz Gonzaga";"431890";39553;32752;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";31251;NA;NA;NA;NA;2467476,27;NA;2347981,16;NA;16717,48;NA;NA;NA
7564;TRUE;"São Luiz Gonzaga";"431890";36447;30180;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";31865;NA;NA;NA;1269242,8;1269242,8;NA;2465187,1;NA;871768,46;NA;NA;NA
7563;TRUE;"São Luiz Gonzaga";"431890";36271;30034;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30130;NA;NA;NA;2710436,17;2710436,17;NA;2708312,87;NA;740017,27;NA;NA;NA
7562;TRUE;"São Luiz Gonzaga";"431890";36080;29876;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30416;NA;NA;NA;3309998,14;3309998,14;NA;3211898,62;NA;139052,52;NA;NA;NA
7561;TRUE;"São Luiz Gonzaga";"431890";35676;29542;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30699;NA;NA;NA;3873620,94;3873620,94;NA;3786471,94;NA;19157,79;NA;NA;NA
7560;TRUE;"São Luiz Gonzaga";"431890";35454;29358;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30995;NA;NA;NA;4279673,8;4279673,8;NA;4251519,68;NA;57027,04;NA;NA;NA
7559;TRUE;"São Luiz Gonzaga";"431890";35233;29175;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";27627;NA;NA;NA;4494132,15;4494132,15;NA;4790835,15;NA;87051,93;NA;NA;NA
7558;TRUE;"São Luiz Gonzaga";"431890";34487;30295;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";28071;NA;NA;NA;4764788,07;4764788,07;NA;4850563,23;NA;18268,42;NA;NA;NA
7557;TRUE;"São Luiz Gonzaga";"431890";35184;30907;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";28532;NA;NA;NA;5258678,01;5258678,01;NA;5452918,74;NA;14110,99;NA;NA;NA
7556;TRUE;"São Luiz Gonzaga";"431890";34999;30745;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";28880;NA;NA;NA;5587107,27;5587107,27;NA;NA;NA;77773,81;NA;NA;NA
7555;TRUE;"São Luiz Gonzaga";"431890";34556;30508;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";26805;NA;NA;NA;5839885,7;5839885,7;NA;6176012,41;NA;233330,56;NA;NA;NA
7554;TRUE;"São Luiz Gonzaga";"431890";34393;30364;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";30435;NA;NA;NA;6415648,19;6415648,19;NA;6507583,8;NA;31309,55;NA;NA;NA
7553;TRUE;"São Luiz Gonzaga";"431890";34235;30225;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";27837;NA;NA;NA;7052420,66;7052420,66;NA;7288754,95;NA;25736,91;NA;NA;NA
7552;TRUE;"São Luiz Gonzaga";"431890";35344;31204;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";28382;NA;NA;NA;7347204,01;7347204,01;NA;7609658,76;NA;146441,55;NA;NA;NA
7551;TRUE;"São Luiz Gonzaga";"431890";35266;31135;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";28860;NA;NA;NA;8289414,32;8289414,32;NA;8421869,79;NA;393381,17;NA;NA;NA
7550;TRUE;"São Luiz Gonzaga";"431890";35193;31070;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29252;NA;NA;NA;8862432,44;8862432,44;NA;8866287,37;NA;876376,47;NA;NA;NA
7549;TRUE;"São Luiz Gonzaga";"431890";35123;31009;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29550;NA;NA;NA;9716874,23;9716874,23;NA;9858416,32;NA;100292,14;NA;NA;NA
7548;TRUE;"São Luiz Gonzaga";"431890";35057;30950;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29964;NA;NA;NA;10879413,93;10879413,93;NA;11031744,32;NA;279256,21;NA;NA;NA
7547;TRUE;"São Luiz Gonzaga";"431890";33668;29724;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29765;NA;NA;NA;11425210,64;11425210,64;NA;11779170,32;NA;249627,24;NA;NA;NA
7546;TRUE;"São Luiz Gonzaga";"431890";33468;29547;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29588;NA;NA;NA;12212562,62;12212562,62;NA;12507281,17;NA;295614,51;NA;NA;NA
7545;TRUE;"São Luiz Gonzaga";"431890";33293;29393;27;"43189011";"Prefeitura Municipal de São Luiz Gonzaga";"Esgoto";"Administração pública direta";NA;15000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7544;TRUE;"São Luiz Gonzaga";"431890";33293;29393;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";29434;NA;NA;NA;13516047,85;13516047,85;NA;13850174,5;NA;126136,71;NA;NA;NA
7595;TRUE;"São Marcos";"431900";18229;14173;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7594;TRUE;"São Marcos";"431900";18622;14479;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7593;TRUE;"São Marcos";"431900";18958;15694;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7592;TRUE;"São Marcos";"431900";19342;16012;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7591;TRUE;"São Marcos";"431900";19610;16234;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7590;TRUE;"São Marcos";"431900";19913;16485;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7589;TRUE;"São Marcos";"431900";20549;17011;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";17082;NA;NA;NA;2442958,02;2442958,02;NA;2435436,55;NA;19262,07;NA;NA;NA
7588;TRUE;"São Marcos";"431900";20901;17302;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7587;TRUE;"São Marcos";"431900";21250;17591;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";16231;NA;NA;NA;2731489,39;2731489,39;NA;2817548,05;NA;67783,79;NA;NA;NA
7586;TRUE;"São Marcos";"431900";19641;16741;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";16457;NA;NA;NA;2871643,82;2871643,82;NA;2890950,47;NA;35288,55;NA;NA;NA
7585;TRUE;"São Marcos";"431900";20406;17393;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";16775;NA;NA;NA;3120842,31;3120842,31;NA;3178359,49;NA;65913,52;NA;NA;NA
7584;TRUE;"São Marcos";"431900";20537;17505;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";17288;NA;NA;NA;3401238,08;3401238,08;NA;NA;NA;50353,39;NA;NA;NA
7583;TRUE;"São Marcos";"431900";20103;17598;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";16008;NA;NA;NA;3618533,19;3618533,19;NA;3714148,8;NA;63482,34;NA;NA;NA
7582;TRUE;"São Marcos";"431900";20191;17675;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";17814;NA;NA;NA;3958718,49;3958718,49;NA;3972072,1;NA;42907,91;NA;NA;NA
7581;TRUE;"São Marcos";"431900";20276;17749;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";17156;NA;NA;NA;4276361,55;4276361,55;NA;4352678,67;NA;205290,66;7278,61;NA;NA
7579;TRUE;"São Marcos";"431900";21024;18404;20;"43190011";"Prefeitura Municipal de São Marcos";"Esgoto";"Administração pública direta";NA;20276;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7580;TRUE;"São Marcos";"431900";21024;18404;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";17646;NA;NA;NA;4603149,17;4603149,17;NA;4665734,74;NA;31145,21;NA;NA;NA
7577;TRUE;"São Marcos";"431900";21117;18486;21;"43190011";"Prefeitura Municipal de São Marcos";"Esgoto";"Administração pública direta";NA;20276;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7578;TRUE;"São Marcos";"431900";21117;18486;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18012;NA;NA;NA;5147376,23;5147376,23;NA;5167707,43;NA;1287677,54;NA;NA;NA
7576;TRUE;"São Marcos";"431900";21204;18562;22;"43190011";"Prefeitura Municipal de São Marcos";"Esgoto";"Administração pública direta";NA;21204;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7575;TRUE;"São Marcos";"431900";21204;18562;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18278;NA;NA;NA;5339554,37;5339554,37;NA;5382112,77;NA;347317,5;22842,16;NA;NA
7574;TRUE;"São Marcos";"431900";21286;18634;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18634;NA;NA;NA;6036251,83;6036251,83;NA;6047618,36;NA;52768,56;NA;NA;NA
7573;TRUE;"São Marcos";"431900";21364;18702;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18702;NA;NA;NA;6591185,44;6591185,44;NA;6664868,66;NA;309854,51;NA;NA;NA
7572;TRUE;"São Marcos";"431900";21449;18776;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18776;NA;NA;NA;6858872,41;6858872,41;NA;6945310,44;NA;150568,31;NA;NA;NA
7571;TRUE;"São Marcos";"431900";21556;18870;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18870;NA;NA;NA;7289264,11;7289264,11;NA;7392817,79;NA;22944,59;NA;NA;NA
7570;TRUE;"São Marcos";"431900";21658;18959;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";18959;NA;NA;NA;7772768,88;7772768,88;NA;7924236,24;NA;21793,41;NA;NA;NA
7618;TRUE;"São Martinho";"431910";6450;2837;5;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7617;TRUE;"São Martinho";"431910";6319;2779;6;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7616;TRUE;"São Martinho";"431910";6321;3010;7;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7615;TRUE;"São Martinho";"431910";6195;2950;8;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7614;TRUE;"São Martinho";"431910";6111;2910;9;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7613;TRUE;"São Martinho";"431910";6014;2864;10;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7612;TRUE;"São Martinho";"431910";5810;2767;11;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7611;TRUE;"São Martinho";"431910";5697;2713;12;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
7610;TRUE;"São Martinho";"431910";5585;2660;13;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3461;NA;NA;NA;536657,68;536657,68;NA;557738,14;NA;3656,18;NA;NA;NA
7609;TRUE;"São Martinho";"431910";5853;3056;14;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3522;NA;NA;NA;593645,49;593645,49;NA;603296,52;NA;3919,75;NA;NA;NA
7608;TRUE;"São Martinho";"431910";5953;3108;15;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3649;NA;NA;NA;654187,54;654187,54;NA;674978,5;NA;657,77;NA;NA;NA
7607;TRUE;"São Martinho";"431910";5910;3086;16;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3744;NA;NA;NA;715612,74;715612,74;NA;NA;NA;NA;NA;NA;NA
7606;TRUE;"São Martinho";"431910";5773;3441;17;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3561;NA;NA;NA;751028,09;751028,09;NA;780311,94;NA;37,71;NA;NA;NA
7605;TRUE;"São Martinho";"431910";5731;3416;18;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3479;NA;NA;NA;827752,93;827752,93;NA;842994,01;NA;NA;NA;NA;NA
7604;TRUE;"São Martinho";"431910";5691;3392;19;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3530;NA;NA;NA;924155,49;924155,49;NA;949443,53;NA;NA;NA;NA;NA
7603;TRUE;"São Martinho";"431910";5868;3498;20;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3842;NA;NA;NA;979918,46;979918,46;NA;1002394,7;NA;44,92;NA;NA;NA
7602;TRUE;"São Martinho";"431910";5844;3483;21;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3925;NA;NA;NA;1097864,38;1097864,38;NA;1113414,7;NA;16960,86;NA;NA;NA
7601;TRUE;"São Martinho";"431910";5821;3470;22;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";4018;NA;NA;NA;1177685,53;1177685,53;NA;1190440,31;NA;28372,85;NA;NA;NA
7600;TRUE;"São Martinho";"431910";5799;3456;23;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3476;NA;NA;NA;1358655,5;1358655,5;NA;1360314,23;NA;12979,39;NA;NA;NA
7599;TRUE;"São Martinho";"431910";5779;3445;24;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3464;NA;NA;NA;1493390,76;1493390,76;NA;1506459,99;NA;14948,89;NA;NA;NA
7598;TRUE;"São Martinho";"431910";5474;3263;25;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3283;NA;NA;NA;1577088,39;1577088,39;NA;1604177,38;NA;11301,08;NA;NA;NA
7597;TRUE;"São Martinho";"431910";5426;3234;26;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3254;NA;NA;NA;1703543,68;1703543,68;NA;1728700,7;NA;32797,05;NA;NA;NA
7596;TRUE;"São Martinho";"431910";5380;3207;27;"43149000";"Companhia Rio-Grandense de Saneamento";"Água";"Sociedade de economia mista com administração pública";3227;NA;NA;NA;1863777,25;1863777,25;NA;1912082,01;NA;318865,23;NA;NA;NA
7624;TRUE;"São Martinho da Serra";"431912";3579;945;16;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";1980;NA;NA;NA;73048;73048;NA;73048;NA;19024;NA;NA;NA
7623;TRUE;"São Martinho da Serra";"431912";3308;973;23;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";2004;NA;NA;NA;287000;287000;NA;287000;NA;NA;NA;NA;NA
7622;TRUE;"São Martinho da Serra";"431912";3309;974;24;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";2004;NA;NA;NA;265000;265000;NA;265000;NA;NA;NA;NA;NA
7621;TRUE;"São Martinho da Serra";"431912";3238;953;25;"43191211";"Prefeitura Municipal de São Martinho da Serra";"Água";"Administração pública direta";2004;NA;NA;NA;269948,35;269948,35;NA;269948,35;NA;NA;NA;NA;NA
